"","ID","Mz"
"4405",4405,"021801000101400030"
"4406",4406,"021801000101400031"
"4407",4407,"021801000101400032"
"4408",4408,"021801000101400033A"
"4409",4409,"021801000101400034"
"4410",4410,"021801000101400035"
"4411",4411,"021801000101400036"
"4412",4412,"021801000101400037"
"4413",4413,"021801000101400038A"
"4414",4414,"021801000101400039A"
"4415",4415,"021801000100700021A"
"4416",4416,"021801000100700022"
"4417",4417,"021801000100700023"
"4418",4418,"021801000100700024"
"4419",4419,"021801000100700025A"
"4420",4420,"021801000100700026A"
"4421",4421,"021801000100700027A"
"4422",4422,"021801000100700028"
"4423",4423,"021801000100700029"
"4424",4424,"021801000100700030"
"4425",4425,"021801000100700031A"
"4426",4426,"021801000100700031B"
"4427",4427,"021801000100200011"
"4428",4428,"021801000100200012B"
"4429",4429,"021801000100200013B"
"4430",4430,"021801000100200013D"
"4431",4431,"021801000100200013E"
"4432",4432,"021801000100200014"
"4433",4433,"021801000100300006"
"4434",4434,"021801000100300007"
"4435",4435,"021801000100300008A"
"4436",4436,"021801000100400001B"
"4437",4437,"021801000100300009A"
"4438",4438,"021801000100300010"
"4439",4439,"021801000100300011B"
"4440",4440,"021801000100300013"
"4441",4441,"021801000100300014"
"4442",4442,"021801000101500023"
"4443",4443,"021801000101500024"
"4444",4444,"021801000101500025A"
"4445",4445,"021801000101500026"
"4446",4446,"021801000101500027"
"4447",4447,"021801000101500028A"
"4448",4448,"021801000101500029A"
"4449",4449,"021801000101500030A"
"4450",4450,"021801000101500031A"
"4451",4451,"021801000101500032A"
"4452",4452,"021801000101500033"
"4453",4453,"021801000101500034"
"4454",4454,"021801000101500035"
"4455",4455,"021801000101500036"
"4456",4456,"021801000101500037"
"4457",4457,"021801000102100060A"
"4458",4458,"021801000102100061"
"4459",4459,"021801000100300035"
"4460",4460,"021801000100400027A"
"4461",4461,"021801000100400027B"
"4462",4462,"021801000100400027C"
"4463",4463,"021801000100600010"
"4464",4464,"021801000100600011"
"4465",4465,"021801000100600012"
"4466",4466,"021801000100600013"
"4467",4467,"021801000100600015"
"4468",4468,"021801000100600016A"
"4469",4469,"021801000100600017B"
"4470",4470,"021801000100600018"
"4471",4471,"021801000100600019"
"4472",4472,"021801000100600020"
"4473",4473,"021801000100600021"
"4474",4474,"021801000101600044"
"4475",4475,"021801000101600045"
"4476",4476,"021801000101600046"
"4477",4477,"021801000101600047"
"4478",4478,"021801000101600048"
"4479",4479,"021801000101000018B"
"4480",4480,"021801000101000018A"
"4481",4481,"021801000100900023C"
"4482",4482,"021801000101800014C"
"4483",4483,"021801000102300005"
"4484",4484,"021801000102300006D"
"4485",4485,"021801000100900003B"
"4486",4486,"021801000100900004D"
"4487",4487,"021801000100900061"
"4488",4488,"021801000100100041F"
"4489",4489,"021801000100200004H"
"4490",4490,"021801000100400001F"
"4491",4491,"021801000100400001G"
"4492",4492,"021801000100300020E"
"4493",4493,"021801000102300032P"
"4494",4494,"021801000100700052A"
"4495",4495,"021801000100700054"
"4496",4496,"021801000100700055A"
"4497",4497,"021801000100700055B"
"4498",4498,"021801000100800051"
"4499",4499,"021801000100800051A"
"4500",4500,"021801000100800053A"
"4501",4501,"021801000100800054"
"4502",4502,"021801000101200041"
"4503",4503,"021801000101000005"
"4504",4504,"021801000101000006"
"4505",4505,"021801000101000007A"
"4506",4506,"021801000101000008"
"4507",4507,"021801000101000009A"
"4508",4508,"021801000101000010"
"4509",4509,"021801000101000011"
"4510",4510,"021801000101000012"
"4511",4511,"021801000101000014"
"4512",4512,"021801000101000015"
"4513",4513,"021801000101600033"
"4514",4514,"021801000101600034"
"4515",4515,"021801000101600035"
"4516",4516,"021801000101600036"
"4517",4517,"021801000101600037"
"4518",4518,"021801000101600038"
"4519",4519,"021801000101600039"
"4520",4520,"021801000101600040"
"4521",4521,"021801000101600041"
"4522",4522,"021801000101600042A"
"4523",4523,"021801000101600042B"
"4524",4524,"021801000101600043"
"4525",4525,"021801000101900059"
"4526",4526,"021801000101900060"
"4527",4527,"021801000101900061"
"4528",4528,"021801000101900001A"
"4529",4529,"021801000102000001"
"4530",4530,"021801000102000002"
"4531",4531,"021801000102000003"
"4532",4532,"021801000102000004"
"4533",4533,"021801000102000005"
"4534",4534,"021801000102000006"
"4535",4535,"021801000102000007"
"4536",4536,"021801000102600012A"
"4537",4537,"021801000102600013A"
"4538",4538,"021801000102600014"
"4539",4539,"021801000102600015"
"4540",4540,"021801000102600016"
"4541",4541,"021801000102600017"
"4542",4542,"021801000102600018"
"4543",4543,"021801000102600019"
"4544",4544,"021801000102600020"
"4545",4545,"021801000102600021"
"4546",4546,"021801000102600022"
"4547",4547,"021801000102600023"
"4548",4548,"021801000102600024"
"4549",4549,"021801000102600025"
"4550",4550,"021801000102600026"
"4551",4551,"021801000102600027"
"4552",4552,"021801000102600028"
"4553",4553,"021801000102600029"
"4554",4554,"021801000102600030"
"4555",4555,"021801000102600031"
"4556",4556,"021801000102600032"
"4557",4557,"021801000102800022"
"4558",4558,"021801000102800023"
"4559",4559,"021801000102300025A"
"4560",4560,"021801000102800021B"
"4561",4561,"021801000102800021A"
"4562",4562,"021801000102400005I"
"4563",4563,"021801000102400005J"
"4564",4564,"021801000102400005K"
"4565",4565,"021801000102700057A"
"4566",4566,"021801000102700057B"
"4567",4567,"021801000102900041A"
"4568",4568,"021801000102800022A"
"4569",4569,"021801000102900029"
"4570",4570,"021801000102900030"
"4571",4571,"021801000102900031"
"4572",4572,"021801000102900032A"
"4573",4573,"021801000102900033"
"4574",4574,"021801000102900034"
"4575",4575,"021801000102900035"
"4576",4576,"021801000102900036"
"4577",4577,"021801000102900037"
"4578",4578,"021801000102900038A"
"4579",4579,"021801000102900039B"
"4580",4580,"021801000102900040"
"4581",4581,"021801000102900041"
"4582",4582,"021801000102900042"
"4583",4583,"021801000102900043"
"4584",4584,"021801000102900044"
"4585",4585,"021801000102900045A"
"4586",4586,"021801000102900046"
"4587",4587,"021801000102900047A"
"4588",4588,"021801000102900048"
"4589",4589,"021801000102900049A"
"4590",4590,"021801000102800048"
"4591",4591,"021801000101100017"
"4592",4592,"021801000101100018"
"4593",4593,"021801000101100019"
"4594",4594,"021801000101100021"
"4595",4595,"021801000102000033"
"4596",4596,"021801000102000032"
"4597",4597,"021801000102000034"
"4598",4598,"021801000102000035"
"4599",4599,"021801000102000036"
"4600",4600,"021801000102000037"
"4601",4601,"021801000102000038"
"4602",4602,"021801000102000039A"
"4603",4603,"021801000102700002"
"4604",4604,"021801000102700003"
"4605",4605,"021801000102700004"
"4606",4606,"021801000102700005"
"4607",4607,"021801000102700006"
"4608",4608,"021801000102700007"
"4609",4609,"021801000102700008"
"4610",4610,"021801000102700009"
"4611",4611,"021801000102700010"
"4612",4612,"021801000102700011"
"4613",4613,"021801000100200009"
"4614",4614,"021801000100300020C"
"4615",4615,"021801000100100028A"
"4616",4616,"021801000100100028G"
"4617",4617,"021801000100100028C"
"4618",4618,"021801000100100028D"
"4619",4619,"021801000100100003E"
"4620",4620,"021801000100100003D"
"4621",4621,"021801000100100003B"
"4622",4622,"021801000100100003H"
"4623",4623,"021801000100100003G"
"4624",4624,"021801000100100002C"
"4625",4625,"021801000100100002H"
"4626",4626,"021801000100100002J"
"4627",4627,"021801000100100002M"
"4628",4628,"021801000100100002N"
"4629",4629,"021801000100100002P"
"4630",4630,"021801000100100002K"
"4631",4631,"021801000100100002L"
"4632",4632,"021801000102400005N"
"4633",4633,"021801000101200025"
"4634",4634,"021801000100100045B"
"4635",4635,"021801000102400001G"
"4636",4636,"021801000102400001B"
"4637",4637,"021801000102400001E"
"4638",4638,"021801000100600044E"
"4639",4639,"021801000100600044G"
"4640",4640,"021801000100600044F"
"4641",4641,"021801000100600044H"
"4642",4642,"021801000100600044I"
"4643",4643,"021801000100600044J"
"4644",4644,"021801000101100004"
"4645",4645,"021801000101100004A"
"4646",4646,"021801000101100009A"
"4647",4647,"021801000101100006B"
"4648",4648,"021801000101200039B"
"4649",4649,"021801000101200039D"
"4650",4650,"021801000101200059B"
"4651",4651,"021801000101800022A"
"4652",4652,"021801000101800022"
"4653",4653,"021801000101800045B"
"4654",4654,"021801000101800045A"
"4655",4655,"021801000101800050K"
"4656",4656,"021801000101800053A"
"4657",4657,"021801000101800048A"
"4658",4658,"021801000101800048B"
"4659",4659,"021801000102500003"
"4660",4660,"021801000102500002"
"4661",4661,"021801000102800021D"
"4662",4662,"021801000102800021F"
"4663",4663,"021801000100100002R"
"4664",4664,"021801000100100002S"
"4665",4665,"021801000100100003K"
"4666",4666,"021801000100100002E"
"4667",4667,"021801000100100002F"
"4668",4668,"021801000100100002T"
"4669",4669,"021801000100100002U"
"4670",4670,"021801000100100003I"
"4671",4671,"021801000100100003F"
"4672",4672,"021801000100100003J"
"4673",4673,"021801000100100004"
"4674",4674,"021801000100100004A"
"4675",4675,"021801000100100014B"
"4676",4676,"021801000100100014A"
"4677",4677,"021801000100100017A"
"4678",4678,"021801000100100017B"
"4679",4679,"021801000100100028E"
"4680",4680,"021801000100100028F"
"4681",4681,"021801000100100041E"
"4682",4682,"021801000100100041H"
"4683",4683,"021801000100200010B"
"4684",4684,"021801000100200010F"
"4685",4685,"021801000100200013C"
"4686",4686,"021801000100200013J"
"4687",4687,"021801000100200013F"
"4688",4688,"021801000100200013K"
"4689",4689,"021801000100200001M"
"4690",4690,"021801000100200001G"
"4691",4691,"021801000100200001H"
"4692",4692,"021801000100200001J"
"4693",4693,"021801000100200001K"
"4694",4694,"021801000100200001L"
"4695",4695,"021801000100300001I"
"4696",4696,"021801000100300001J"
"4697",4697,"021801000100400001I"
"4698",4698,"021801000100400001K"
"4699",4699,"021801000100400001L"
"4700",4700,"021801000100400001E"
"4701",4701,"021801000100400001J"
"4702",4702,"021801000100400003A"
"4703",4703,"021801000100400003B"
"4704",4704,"021801000100400003C"
"4705",4705,"021801000100400003D"
"4706",4706,"021801000100400003F"
"4707",4707,"021801000100400003E"
"4708",4708,"021801000100400005N"
"4709",4709,"021801000100400005G"
"4710",4710,"021801000100400005P"
"4711",4711,"021801000100400005M"
"4712",4712,"021801000100400005Q"
"4713",4713,"021801000100400010B"
"4714",4714,"021801000100400010C"
"4715",4715,"021801000100400010D"
"4716",4716,"021801000100400010E"
"4717",4717,"021801000100400010F"
"4718",4718,"021801000100400010G"
"4719",4719,"021801000100400010H"
"4720",4720,"021801000100400010J"
"4721",4721,"021801000100400010I"
"4722",4722,"021801000100400011"
"4723",4723,"021801000100400011C"
"4724",4724,"021801000100400011B"
"4725",4725,"021801000100400011D"
"4726",4726,"021801000100400012B"
"4727",4727,"021801000100400012C"
"4728",4728,"021801000100400012D"
"4729",4729,"021801000100400029D"
"4730",4730,"021801000100400030D"
"4731",4731,"021801000100400030F"
"4732",4732,"021801000100400030E"
"4733",4733,"021801000100400030G"
"4734",4734,"021801000100400038B"
"4735",4735,"021801000100400042C"
"4736",4736,"021801000100400042F"
"4737",4737,"021801000100400042G"
"4738",4738,"021801000100400042I"
"4739",4739,"021801000100400042H"
"4740",4740,"021801000100400042J"
"4741",4741,"021801000100500001D"
"4742",4742,"021801000100500001E"
"4743",4743,"021801000100500001F"
"4744",4744,"021801000100500001C"
"4745",4745,"021801000100500052L"
"4746",4746,"021801000100500052G"
"4747",4747,"021801000100500052I"
"4748",4748,"021801000100500052H"
"4749",4749,"021801000100500052K"
"4750",4750,"021801000100500052J"
"4751",4751,"021801000100500052N"
"4752",4752,"021801000100500052O"
"4753",4753,"021801000100500055C"
"4754",4754,"021801000100500055B"
"4755",4755,"021801000100500055F"
"4756",4756,"021801000100500058B"
"4757",4757,"021801000100500058D"
"4758",4758,"021801000100700001A"
"4759",4759,"021801000100700001"
"4760",4760,"021801000100700056B"
"4761",4761,"021801000100700056C"
"4762",4762,"021801000100900001B"
"4763",4763,"021801000100900001N"
"4764",4764,"021801000100900001O"
"4765",4765,"021801000100900001D"
"4766",4766,"021801000100900001Q"
"4767",4767,"021801000100900001R"
"4768",4768,"021801000100900001S"
"4769",4769,"021801000100900062"
"4770",4770,"021801000100900058C"
"4771",4771,"021801000100900058B"
"4772",4772,"021801000101300005F"
"4773",4773,"021801000101300021B"
"4774",4774,"021801000101300021C"
"4775",4775,"021801000101500022"
"4776",4776,"021801000101500022A"
"4777",4777,"021801000102000052C"
"4778",4778,"021801000102100006A"
"4779",4779,"021801000102000054B"
"4780",4780,"021801000100100002V"
"4781",4781,"021801000100101001"
"4782",4782,"021801000100101002"
"4783",4783,"021801000100101003"
"4784",4784,"021801000100101005"
"4785",4785,"021801000100101006"
"4786",4786,"021801000100101008"
"4787",4787,"021801000100101007"
"4788",4788,"021801000100101009"
"4789",4789,"021801000100101010"
"4790",4790,"021801000100101011"
"4791",4791,"021801000100101012"
"4792",4792,"021801000100101013"
"4793",4793,"021801000100101014"
"4794",4794,"021801000100101015"
"4795",4795,"021801000100101016"
"4796",4796,"021801000100101017"
"4797",4797,"021801000100101018"
"4798",4798,"021801000100101019"
"4799",4799,"021801000100101020"
"4800",4800,"021801000102900057A"
"4801",4801,"021801000102900057"
"4802",4802,"021801000102900023A"
"4803",4803,"021801000100101004"
"4804",4804,"021801000100102001"
"4805",4805,"021801000100102002"
"4806",4806,"021801000100102036"
"4807",4807,"021801000100102035"
"4808",4808,"021801000100102034"
"4809",4809,"021801000100102032"
"4810",4810,"021801000100102023"
"4811",4811,"021801000100102015"
"4812",4812,"021801000100102014"
"4813",4813,"021801000100102011"
"4814",4814,"021801000100102012"
"4815",4815,"021801000100102009"
"4816",4816,"021801000100102010"
"4817",4817,"021801000100102008"
"4818",4818,"021801000100102007"
"4819",4819,"021801000100102006"
"4820",4820,"021801000100102005"
"4821",4821,"021801000100102004"
"4822",4822,"021801000100102003"
"4823",4823,"021801000100102013"
"4824",4824,"021801000100102033"
"4825",4825,"021801000100102037"
"4826",4826,"021801000100102040"
"4827",4827,"021801000100102041"
"4828",4828,"021801000100102042"
"4829",4829,"021801000100102045"
"4830",4830,"021801000100102016"
"4831",4831,"021801000100102017"
"4832",4832,"021801000100102019"
"4833",4833,"021801000100102020"
"4834",4834,"021801000100102021"
"4835",4835,"021801000100102022"
"4836",4836,"021801000100102024"
"4837",4837,"021801000100102028"
"4838",4838,"021801000100102027"
"4839",4839,"021801000100102026"
"4840",4840,"021801000100102025"
"4841",4841,"021801000100102029"
"4842",4842,"021801000100102031"
"4843",4843,"021801000100102030"
"4844",4844,"021801000100102038"
"4845",4845,"021801000100102039"
"4846",4846,"021801000102200047A"
"4847",4847,"021801000102200048"
"4848",4848,"021801000102200049"
"4849",4849,"021801000102200056B"
"4850",4850,"021801000102200050A"
"4851",4851,"021801000102200051"
"4852",4852,"021801000102200052"
"4853",4853,"021801000102200056A"
"4854",4854,"021801000102200058"
"4855",4855,"021801000102200059"
"4856",4856,"021801000102200060"
"4857",4857,"021801000102200039A"
"4858",4858,"021801000102200040A"
"4859",4859,"021801000102200041"
"4860",4860,"021801000102200042"
"4861",4861,"021801000102200043A"
"4862",4862,"021801000102200044A"
"4863",4863,"021801000102200045A"
"4864",4864,"021801000102200046A"
"4865",4865,"021801000102200019"
"4866",4866,"021801000102200020"
"4867",4867,"021801000102200021"
"4868",4868,"021801000102200022"
"4869",4869,"021801000102200023"
"4870",4870,"021801000102200024"
"4871",4871,"021801000102200025"
"4872",4872,"021801000102200026"
"4873",4873,"021801000102200027"
"4874",4874,"021801000102200028"
"4875",4875,"021801000102200029"
"4876",4876,"021801000102200030"
"4877",4877,"021801000102200031A"
"4878",4878,"021801000102200032A"
"4879",4879,"021801000102200033A"
"4880",4880,"021801000102200034A"
"4881",4881,"021801000102200035"
"4882",4882,"021801000102200037A"
"4883",4883,"021801000102200006A"
"4884",4884,"021801000102200001"
"4885",4885,"021801000102200002"
"4886",4886,"021801000102200003"
"4887",4887,"021801000102200004"
"4888",4888,"021801000102200005A"
"4889",4889,"021801000102200005B"
"4890",4890,"021801000102200007"
"4891",4891,"021801000102200008"
"4892",4892,"021801000102200009"
"4893",4893,"021801000102200010"
"4894",4894,"021801000102200011A"
"4895",4895,"021801000102200012"
"4896",4896,"021801000102200013"
"4897",4897,"021801000102200014A"
"4898",4898,"021801000102200015"
"4899",4899,"021801000102200016"
"4900",4900,"021801000102200017"
"4901",4901,"021801000102200038A"
"4902",4902,"021801000102200018C"
"4903",4903,"021801000102200053"
"4904",4904,"021801000102200056"
"4905",4905,"021801000102200057B"
"4906",4906,"021801000102200057A"
"4907",4907,"021801000102200056C"
"4908",4908,"021801000100202001"
"4909",4909,"021801000100202023"
"4910",4910,"021801000100202019"
"4911",4911,"021801000100202002"
"4912",4912,"021801000100202018"
"4913",4913,"021801000100202021"
"4914",4914,"021801000100202003"
"4915",4915,"021801000100202017"
"4916",4916,"021801000100202016"
"4917",4917,"021801000100202022"
"4918",4918,"021801000100202005"
"4919",4919,"021801000100202004"
"4920",4920,"021801000100202006"
"4921",4921,"021801000100202014"
"4922",4922,"021801000100202011"
"4923",4923,"021801000100202012"
"4924",4924,"021801000100202007"
"4925",4925,"021801000100202009"
"4926",4926,"021801000100202010"
"4927",4927,"021801000100202013"
"4928",4928,"021801000100202015"
"4929",4929,"021801000100202020"
"4930",4930,"021801000100202008"
"4931",4931,"021801000103000002B"
"4932",4932,"021801000103000002A"
"4933",4933,"021801000103000002"
"4934",4934,"021801000103000059"
"4935",4935,"021801000103000012A"
"4936",4936,"021801000103000012"
"4937",4937,"021801000103000026"
"4938",4938,"021801000103000026A"
"4939",4939,"021801000103000001A"
"4940",4940,"021801000103000003"
"4941",4941,"021801000103000005A"
"4942",4942,"021801000103000037"
"4943",4943,"021801000103000038"
"4944",4944,"021801000103000039"
"4945",4945,"021801000103000040"
"4946",4946,"021801000103000052A"
"4947",4947,"021801000103000041A"
"4948",4948,"021801000103000043"
"4949",4949,"021801000103000044"
"4950",4950,"021801000103000045"
"4951",4951,"021801000103000046"
"4952",4952,"021801000103000047"
"4953",4953,"021801000103000048"
"4954",4954,"021801000103000049"
"4955",4955,"021801000103000050"
"4956",4956,"021801000103000051"
"4957",4957,"021801000103000052"
"4958",4958,"021801000103000053"
"4959",4959,"021801000103000065A"
"4960",4960,"021801000103000066"
"4961",4961,"021801000103000006"
"4962",4962,"021801000103000007"
"4963",4963,"021801000103000008"
"4964",4964,"021801000103000009"
"4965",4965,"021801000103000010"
"4966",4966,"021801000103000011"
"4967",4967,"021801000103000013"
"4968",4968,"021801000103000014"
"4969",4969,"021801000103000016A"
"4970",4970,"021801000103000017"
"4971",4971,"021801000103000018"
"4972",4972,"021801000103000019"
"4973",4973,"021801000103000020"
"4974",4974,"021801000103000021"
"4975",4975,"021801000103000022"
"4976",4976,"021801000103000034"
"4977",4977,"021801000103000035"
"4978",4978,"021801000103000036"
"4979",4979,"021801000103000055A"
"4980",4980,"021801000103000058B"
"4981",4981,"021801000103000061"
"4982",4982,"021801000103000062"
"4983",4983,"021801000103000063A"
"4984",4984,"021801000103000056"
"4985",4985,"021801000103000023"
"4986",4986,"021801000103000021A"
"4987",4987,"021801000103000024"
"4988",4988,"021801000103000025"
"4989",4989,"021801000103000027A"
"4990",4990,"021801000103000028"
"4991",4991,"021801000103000029A"
"4992",4992,"021801000103000031"
"4993",4993,"021801000103000032"
"4994",4994,"021801000103000033"
"4995",4995,"021801000103000004A"
"4996",4996,"021801000103000004B"
"4997",4997,"021801000103000054A"
"4998",4998,"021801000103000053B"
"4999",4999,"021801000103000028B"
"5000",5000,"021801000103000015C"
"5001",5001,"021801000103000015B"
"5002",5002,"021801000103000049A"
"5003",5003,"021801000103000050A"
"5004",5004,"021801000103000051A"
"5005",5005,"021801000103000062C"
"5006",5006,"021801000103000062A"
"5007",5007,"021801000103000062B"
"5008",5008,"021801000103000067"
"5009",5009,"021801000103000006A"
"5010",5010,"021801000100200004G"
"5011",5011,"021801000100201001"
"5012",5012,"021801000100201002"
"5013",5013,"021801000100201003"
"5014",5014,"021801000100201004"
"5015",5015,"021801000100201005"
"5016",5016,"021801000100201006"
"5017",5017,"021801000100201007"
"5018",5018,"021801000100201008"
"5019",5019,"021801000100201009"
"5020",5020,"021801000100201010"
"5021",5021,"021801000100201011"
"5022",5022,"021801000100201013"
"5023",5023,"021801000100201012"
"5024",5024,"021801000100201014"
"5025",5025,"021801000100201015"
"5026",5026,"021801000100201016"
"5027",5027,"021801000100201017"
"5028",5028,"021801000100201018"
"5029",5029,"021801000100201019"
"5030",5030,"021801000100201020"
"5031",5031,"021801000100201021"
"5032",5032,"021801000100201023"
"5033",5033,"021801000100201022"
"5034",5034,"021801000100201025"
"5035",5035,"021801000100201026"
"5036",5036,"021801000100201027"
"5037",5037,"021801000100201028"
"5038",5038,"021801000100201029"
"5039",5039,"021801000100201024"
"5040",5040,"021801000100201030"
"5041",5041,"021801000100201031"
"5042",5042,"021801000100201032"
"5043",5043,"021801000100201033"
"5044",5044,"021801000100201034"
"5045",5045,"021801000100201036"
"5046",5046,"021801000100201035"
"5047",5047,"021801000101000004B"
"5048",5048,"021801000101000004A"
"5049",5049,"021801000101000054A"
"5050",5050,"021801000102300006L"
"5051",5051,"021801000102300013F"
"5052",5052,"021801000102300013D"
"5053",5053,"021801000102300013E"
"5054",5054,"021801000102300013C"
"5055",5055,"021801000102300021E"
"5056",5056,"021801000102300021F"
"5057",5057,"021801000102300044K"
"5058",5058,"021801000102300032R"
"5059",5059,"021801000102300062A"
"5060",5060,"021801000102400001H"
"5061",5061,"021801000102400001I"
"5062",5062,"021801000102400012B"
"5063",5063,"021801000102400012A"
"5064",5064,"021801000102400065"
"5065",5065,"021801000102400005M"
"5066",5066,"021801000102400065A"
"5067",5067,"021801000102400065C"
"5068",5068,"021801000102400065B"
"5069",5069,"021801000102400005T"
"5070",5070,"021801000102400066B"
"5071",5071,"021801000102400066C"
"5072",5072,"021801000102400066D"
"5073",5073,"021801000102400070"
"5074",5074,"021801000102400071"
"5075",5075,"021801000102400073"
"5076",5076,"021801000102400072"
"5077",5077,"021801000100102043"
"5078",5078,"021801000100102043A"
"5079",5079,"021801000100102043B"
"5080",5080,"021801000100102043C"
"5081",5081,"021801000100102044"
"5082",5082,"021801000100102044A"
"5083",5083,"021801000100102044B"
"5084",5084,"021801000100102044C"
"5085",5085,"021801000100102044D"
"5086",5086,"021801000100102044F"
"5087",5087,"021801000100102044G"
"5088",5088,"021801000100102044E"
"5089",5089,"021801000100102044H"
"5090",5090,"021801000100102044I"
"5091",5091,"021801000100102018A"
"5092",5092,"021801000100102018"
"5093",5093,"021801000100103020"
"5094",5094,"021801000100103019"
"5095",5095,"021801000100103018"
"5096",5096,"021801000100103017"
"5097",5097,"021801000100103015"
"5098",5098,"021801000100103016"
"5099",5099,"021801000100103014"
"5100",5100,"021801000100103013"
"5101",5101,"021801000100103012"
"5102",5102,"021801000100103011"
"5103",5103,"021801000100103009"
"5104",5104,"021801000100103010"
"5105",5105,"021801000100103008"
"5106",5106,"021801000100103007"
"5107",5107,"021801000100103005"
"5108",5108,"021801000100103006"
"5109",5109,"021801000100103004"
"5110",5110,"021801000100103003"
"5111",5111,"021801000100103001"
"5112",5112,"021801000100103002"
