fid,UBIGEO,CODDPTO,NOMBDPTO,CODPROV,NOMBPROV,CODDIST,NOMBDIST,CODCCPP,NOMCCPP,CODZONA,SUFZONA,CODMZNA,SUFMZNA,CIUDAD,IDMANZANA,ID
"3798","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","007",B,CHIMBOTE,02180101700007B,"3797"
"3799","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","010",A,CHIMBOTE,02180101700010A,"3798"
"3800","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","010",B,CHIMBOTE,02180101700010B,"3799"
"3801","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","011",,CHIMBOTE,"02180101700011","3800"
"3802","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","012",,CHIMBOTE,"02180101700012","3801"
"3803","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","013",A,CHIMBOTE,02180101700013A,"3802"
"3804","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","014",,CHIMBOTE,"02180101700014","3803"
"3805","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","015",,CHIMBOTE,"02180101700015","3804"
"3806","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"009","00","001",H,CHIMBOTE,02180100900001H,"3805"
"3807","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"009","00","001",P,CHIMBOTE,02180100900001P,"3806"
"3808","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","016",A,CHIMBOTE,02180101700016A,"3807"
"3809","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","017",,CHIMBOTE,"02180101700017","3808"
"3810","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","020",,CHIMBOTE,"02180101700020","3809"
"3811","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","018",,CHIMBOTE,"02180101700018","3810"
"3812","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","019",,CHIMBOTE,"02180101700019","3811"
"3813","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","021",,CHIMBOTE,"02180101700021","3812"
"3814","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","022",,CHIMBOTE,"02180101700022","3813"
"3815","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","023",,CHIMBOTE,"02180101700023","3814"
"3816","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","024",,CHIMBOTE,"02180101700024","3815"
"3817","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","025",,CHIMBOTE,"02180101700025","3816"
"3818","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","026",,CHIMBOTE,"02180101700026","3817"
"3819","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","027",,CHIMBOTE,"02180101700027","3818"
"3820","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","028",,CHIMBOTE,"02180101700028","3819"
"3821","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","029",,CHIMBOTE,"02180101700029","3820"
"3822","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","030",,CHIMBOTE,"02180101700030","3821"
"3823","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","031",,CHIMBOTE,"02180101700031","3822"
"3824","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","032",,CHIMBOTE,"02180101700032","3823"
"3825","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","034",,CHIMBOTE,"02180101700034","3824"
"3826","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","035",A,CHIMBOTE,02180101700035A,"3825"
"3827","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"017","00","036",,CHIMBOTE,"02180101700036","3826"
"3828","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","014",,CHIMBOTE,"02180101500014","3827"
"3829","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","015",,CHIMBOTE,"02180101500015","3828"
"3830","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","016",,CHIMBOTE,"02180101500016","3829"
"3831","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","017",,CHIMBOTE,"02180101500017","3830"
"3832","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","038",A,CHIMBOTE,02180101500038A,"3831"
"3833","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","040",A,CHIMBOTE,02180101500040A,"3832"
"3834","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","041",A,CHIMBOTE,02180101500041A,"3833"
"3835","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","042",,CHIMBOTE,"02180101500042","3834"
"3836","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","043",,CHIMBOTE,"02180101500043","3835"
"3837","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","044",,CHIMBOTE,"02180101500044","3836"
"3838","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","045",,CHIMBOTE,"02180101500045","3837"
"3839","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","060",,CHIMBOTE,"02180101300060","3838"
"3840","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","061",,CHIMBOTE,"02180101300061","3839"
"3841","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","001",,CHIMBOTE,"02180101400001","3840"
"3842","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","002",,CHIMBOTE,"02180101400002","3841"
"3843","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","003",,CHIMBOTE,"02180101400003","3842"
"3844","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","004",,CHIMBOTE,"02180101400004","3843"
"3845","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","007",,CHIMBOTE,"02180101400007","3844"
"3846","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","005",,CHIMBOTE,"02180101400005","3845"
"3847","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","006",,CHIMBOTE,"02180101400006","3846"
"3848","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","008",,CHIMBOTE,"02180101400008","3847"
"3849","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","009",,CHIMBOTE,"02180101400009","3848"
"3850","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","010",,CHIMBOTE,"02180101400010","3849"
"3851","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","011",,CHIMBOTE,"02180101400011","3850"
"3852","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"024","00","045",,CHIMBOTE,"02180102400045","3851"
"3853","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"024","00","046",,CHIMBOTE,"02180102400046","3852"
"3854","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"024","00","047",,CHIMBOTE,"02180102400047","3853"
"3855","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"024","00","048",,CHIMBOTE,"02180102400048","3854"
"3856","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"024","00","049",,CHIMBOTE,"02180102400049","3855"
"3857","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"024","00","050",,CHIMBOTE,"02180102400050","3856"
"3858","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","039",E,CHIMBOTE,02180101500039E,"3857"
"3859","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","025",B,CHIMBOTE,02180101500025B,"3858"
"3860","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","050",A,CHIMBOTE,02180101500050A,"3859"
"3861","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","051",,CHIMBOTE,"02180101500051","3860"
"3862","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","052",,CHIMBOTE,"02180101500052","3861"
"3863","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","053",,CHIMBOTE,"02180101500053","3862"
"3864","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","054",A,CHIMBOTE,02180101500054A,"3863"
"3865","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","055",,CHIMBOTE,"02180101500055","3864"
"3866","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","056",,CHIMBOTE,"02180101500056","3865"
"3867","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","057",,CHIMBOTE,"02180101500057","3866"
"3868","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","058",,CHIMBOTE,"02180101500058","3867"
"3869","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","059",,CHIMBOTE,"02180101500059","3868"
"3870","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"015","00","060",,CHIMBOTE,"02180101500060","3869"
"3871","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","001",,CHIMBOTE,"02180101300001","3870"
"3872","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","002",,CHIMBOTE,"02180101300002","3871"
"3873","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","003",,CHIMBOTE,"02180101300003","3872"
"3874","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","016",,CHIMBOTE,"02180101300016","3873"
"3875","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","017",,CHIMBOTE,"02180101300017","3874"
"3876","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","018",,CHIMBOTE,"02180101300018","3875"
"3877","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","019",,CHIMBOTE,"02180101300019","3876"
"3878","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","020",,CHIMBOTE,"02180101300020","3877"
"3879","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","021",A,CHIMBOTE,02180101300021A,"3878"
"3880","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","022",,CHIMBOTE,"02180101300022","3879"
"3881","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","023",,CHIMBOTE,"02180101300023","3880"
"3882","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","025",,CHIMBOTE,"02180101300025","3881"
"3883","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","026",,CHIMBOTE,"02180101300026","3882"
"3884","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","027",,CHIMBOTE,"02180101300027","3883"
"3885","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","028",,CHIMBOTE,"02180101300028","3884"
"3886","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"023","00","032",O,CHIMBOTE,02180102300032O,"3885"
"3887","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","029",,CHIMBOTE,"02180101300029","3886"
"3888","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","030",,CHIMBOTE,"02180101300030","3887"
"3889","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"013","00","031",,CHIMBOTE,"02180101300031","3888"
"3890","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","025",A,CHIMBOTE,02180101100025A,"3889"
"3891","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","026",A,CHIMBOTE,02180101100026A,"3890"
"3892","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","027",,CHIMBOTE,"02180101100027","3891"
"3893","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","028",,CHIMBOTE,"02180101100028","3892"
"3894","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","029",,CHIMBOTE,"02180101100029","3893"
"3895","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","030",,CHIMBOTE,"02180101100030","3894"
"3896","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","032",,CHIMBOTE,"02180101100032","3895"
"3897","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","033",,CHIMBOTE,"02180101100033","3896"
"3898","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","034",,CHIMBOTE,"02180101100034","3897"
"3899","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","035",,CHIMBOTE,"02180101100035","3898"
"3900","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","036",,CHIMBOTE,"02180101100036","3899"
"3901","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","037",A,CHIMBOTE,02180101100037A,"3900"
"3902","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","040",,CHIMBOTE,"02180101100040","3901"
"3903","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"011","00","040",A,CHIMBOTE,02180101100040A,"3902"
"3904","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"023","00","007",,CHIMBOTE,"02180102300007","3903"
"3905","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"023","00","008",,CHIMBOTE,"02180102300008","3904"
"3906","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"023","00","009",,CHIMBOTE,"02180102300009","3905"
"3907","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"023","00","010",,CHIMBOTE,"02180102300010","3906"
"3908","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"023","00","011",,CHIMBOTE,"02180102300011","3907"
"3909","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"023","00","012",,CHIMBOTE,"02180102300012","3908"
"3910","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","020",,CHIMBOTE,"02180101900020","3909"
"3911","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","021",,CHIMBOTE,"02180101900021","3910"
"3912","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","022",A,CHIMBOTE,02180101900022A,"3911"
"3913","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","023",A,CHIMBOTE,02180101900023A,"3912"
"3914","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","023",B,CHIMBOTE,02180101900023B,"3913"
"3915","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","024",,CHIMBOTE,"02180101900024","3914"
"3916","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","025",,CHIMBOTE,"02180101900025","3915"
"3917","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","026",A,CHIMBOTE,02180101900026A,"3916"
"3918","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","027",,CHIMBOTE,"02180101900027","3917"
"3919","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","028",,CHIMBOTE,"02180101900028","3918"
"3920","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","029",,CHIMBOTE,"02180101900029","3919"
"3921","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","030",,CHIMBOTE,"02180101900030","3920"
"3922","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","031",,CHIMBOTE,"02180101900031","3921"
"3923","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","032",,CHIMBOTE,"02180101900032","3922"
"3924","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","033",,CHIMBOTE,"02180101900033","3923"
"3925","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","034",,CHIMBOTE,"02180101900034","3924"
"3926","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","035",,CHIMBOTE,"02180101900035","3925"
"3927","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","036",,CHIMBOTE,"02180101900036","3926"
"3928","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","037",A,CHIMBOTE,02180101900037A,"3927"
"3929","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","038",A,CHIMBOTE,02180101900038A,"3928"
"3930","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","039",,CHIMBOTE,"02180101900039","3929"
"3931","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","040",,CHIMBOTE,"02180101900040","3930"
"3932","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","041",,CHIMBOTE,"02180101900041","3931"
"3933","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","042",,CHIMBOTE,"02180101900042","3932"
"3934","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","043",,CHIMBOTE,"02180101900043","3933"
"3935","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","044",,CHIMBOTE,"02180101900044","3934"
"3936","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","045",,CHIMBOTE,"02180101900045","3935"
"3937","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","046",B,CHIMBOTE,02180101900046B,"3936"
"3938","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","047",A,CHIMBOTE,02180101900047A,"3937"
"3939","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","048",,CHIMBOTE,"02180101900048","3938"
"3940","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","049",,CHIMBOTE,"02180101900049","3939"
"3941","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","050",A,CHIMBOTE,02180101900050A,"3940"
"3942","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","051",,CHIMBOTE,"02180101900051","3941"
"3943","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","052",A,CHIMBOTE,02180101900052A,"3942"
"3944","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","053",,CHIMBOTE,"02180101900053","3943"
"3945","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","054",,CHIMBOTE,"02180101900054","3944"
"3946","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","055",,CHIMBOTE,"02180101900055","3945"
"3947","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","056",,CHIMBOTE,"02180101900056","3946"
"3948","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","057",,CHIMBOTE,"02180101900057","3947"
"3949","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"019","00","058",,CHIMBOTE,"02180101900058","3948"
"3950","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","059",A,CHIMBOTE,02180101400059A,"3949"
"3951","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"014","00","060",A,CHIMBOTE,02180101400060A,"3950"
"3952","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","001",,CHIMBOTE,"02180101600001","3951"
"3953","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","002",,CHIMBOTE,"02180101600002","3952"
"3954","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","003",,CHIMBOTE,"02180101600003","3953"
"3955","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","004",,CHIMBOTE,"02180101600004","3954"
"3956","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","005",,CHIMBOTE,"02180101600005","3955"
"3957","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","006",,CHIMBOTE,"02180101600006","3956"
"3958","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","007",,CHIMBOTE,"02180101600007","3957"
"3959","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","008",,CHIMBOTE,"02180101600008","3958"
"3960","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","009",,CHIMBOTE,"02180101600009","3959"
"3961","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","010",,CHIMBOTE,"02180101600010","3960"
"3962","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","011",,CHIMBOTE,"02180101600011","3961"
"3963","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","012",,CHIMBOTE,"02180101600012","3962"
"3964","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"016","00","013",,CHIMBOTE,"02180101600013","3963"
"3965","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"018","00","012",,CHIMBOTE,"02180101800012","3964"
"3966","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"018","00","013",A,CHIMBOTE,02180101800013A,"3965"
"3967","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"018","00","017",,CHIMBOTE,"02180101800017","3966"
"3968","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"018","00","018",,CHIMBOTE,"02180101800018","3967"
"3969","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"018","00","019",,CHIMBOTE,"02180101800019","3968"
"3970","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"018","00","020",,CHIMBOTE,"02180101800020","3969"
"3971","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"018","00","021",,CHIMBOTE,"02180101800021","3970"
"3972","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"021","00","049",,CHIMBOTE,"02180102100049","3971"
"3973","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"021","00","050",,CHIMBOTE,"02180102100050","3972"
"3974","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"021","00","052",,CHIMBOTE,"02180102100052","3973"
"3975","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"021","00","051",,CHIMBOTE,"02180102100051","3974"
"3976","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"021","00","053",,CHIMBOTE,"02180102100053","3975"
"3977","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"021","00","054",,CHIMBOTE,"02180102100054","3976"
"3978","021801","02",ANCASH,"18",SANTA,"01",CHIMBOTE,"0001",CHIMBOTE,"021","00","055",,CHIMBOTE,"02180102100055","3977"
